household_id,timestamp,consumption_kwh
H005,2025-09-10 08:00,0.98
H005,2025-09-10 09:00,1.97
H005,2025-09-10 10:00,1.93
H005,2025-09-10 11:00,0.8
H005,2025-09-10 12:00,2.41
H005,2025-09-10 13:00,1.37
H005,2025-09-10 14:00,2.0
H005,2025-09-10 15:00,0.52
H005,2025-09-10 16:00,2.15
H005,2025-09-10 17:00,1.35
H005,2025-09-10 18:00,0.86
H005,2025-09-10 19:00,1.78
H005,2025-09-10 20:00,0.53
H005,2025-09-10 21:00,1.87
H005,2025-09-10 22:00,0.92
H005,2025-09-10 23:00,1.02
H006,2025-09-10 00:00,1.27
H006,2025-09-10 01:00,1.01
H006,2025-09-10 02:00,2.15
H006,2025-09-10 03:00,0.82
H006,2025-09-10 04:00,0.99
H006,2025-09-10 05:00,2.48
H006,2025-09-10 06:00,1.03
H006,2025-09-10 07:00,0.51
H006,2025-09-10 08:00,0.65
H006,2025-09-10 09:00,1.45
H006,2025-09-10 10:00,0.55
H006,2025-09-10 11:00,1.17
H006,2025-09-10 12:00,1.08
H006,2025-09-10 13:00,1.85
H006,2025-09-10 14:00,1.55
H006,2025-09-10 15:00,1.05
H006,2025-09-10 16:00,1.77
H006,2025-09-10 17:00,2.05
H006,2025-09-10 18:00,1.82
H006,2025-09-10 19:00,0.79
H006,2025-09-10 20:00,1.81
H006,2025-09-10 21:00,2.02
H006,2025-09-10 22:00,0.91
H006,2025-09-10 23:00,1.82
H007,2025-09-10 00:00,0.59
H007,2025-09-10 01:00,0.64
H007,2025-09-10 02:00,1.89
H007,2025-09-10 03:00,2.17
H007,2025-09-10 04:00,1.41
H007,2025-09-10 05:00,1.39
H007,2025-09-10 06:00,0.7
H007,2025-09-10 07:00,2.5
H007,2025-09-10 08:00,2.08
H007,2025-09-10 09:00,1.72
H007,2025-09-10 10:00,0.64
H007,2025-09-10 11:00,2.07
H007,2025-09-10 12:00,1.84
H007,2025-09-10 13:00,1.54
H007,2025-09-10 14:00,0.59
H007,2025-09-10 15:00,1.7
H007,2025-09-10 16:00,1.97
H007,2025-09-10 17:00,1.22
H007,2025-09-10 18:00,1.76
H007,2025-09-10 19:00,1.48
H007,2025-09-10 20:00,0.99
H007,2025-09-10 21:00,2.48
H007,2025-09-10 22:00,1.9
H007,2025-09-10 23:00,1.87
H008,2025-09-10 00:00,1.2
H008,2025-09-10 01:00,1.34
H008,2025-09-10 02:00,2.46
H008,2025-09-10 03:00,2.17
H008,2025-09-10 04:00,0.59
H008,2025-09-10 05:00,2.17
H008,2025-09-10 06:00,1.21
H008,2025-09-10 07:00,2.45
H008,2025-09-10 08:00,0.76
H008,2025-09-10 09:00,0.8
H008,2025-09-10 10:00,2.02
H008,2025-09-10 11:00,1.59
H008,2025-09-10 12:00,1.85
H008,2025-09-10 13:00,1.33
H008,2025-09-10 14:00,
H008,2025-09-10 15:00,1.28
H008,2025-09-10 16:00,1.23
H008,2025-09-10 17:00,1.31
H008,2025-09-10 18:00,1.35
H008,2025-09-10 19:00,0.76
H008,2025-09-10 20:00,0.96
H008,2025-09-10 21:00,1.83
H008,2025-09-10 22:00,2.19
H008,2025-09-10 23:00,1.25
H009,2025-09-10 00:00,0.7
H009,2025-09-10 01:00,1.32
H009,2025-09-10 02:00,1.81
H009,2025-09-10 03:00,2.43
H009,2025-09-10 04:00,1.96
H009,2025-09-10 05:00,2.31
H009,2025-09-10 06:00,1.65
H009,2025-09-10 07:00,1.07
H009,2025-09-10 08:00,0.52
H009,2025-09-10 09:00,2.15
H009,2025-09-10 10:00,1.78
H009,2025-09-10 11:00,0.74
H009,2025-09-10 12:00,2.33
H009,2025-09-10 13:00,2.21
H009,2025-09-10 14:00,0.71
H009,2025-09-10 15:00,1.63
H009,2025-09-10 16:00,0.86
H009,2025-09-10 17:00,1.01
H009,2025-09-10 18:00,1.64
H009,2025-09-10 19:00,0.62
H009,2025-09-10 20:00,2.44
H009,2025-09-10 21:00,0.92
H009,2025-09-10 22:00,1.79
H009,2025-09-10 23:00,0.7
H010,2025-09-10 00:00,1.54
H010,2025-09-10 01:00,2.45
H010,2025-09-10 02:00,2.26
H010,2025-09-10 03:00,0.92
H010,2025-09-10 04:00,1.23
H010,2025-09-10 05:00,1.21
H010,2025-09-10 06:00,0.64
H010,2025-09-10 07:00,1.71
H010,2025-09-10 08:00,1.89
H010,2025-09-10 09:00,1.46
H010,2025-09-10 10:00,1.34
H010,2025-09-10 11:00,1.78
H010,2025-09-10 12:00,1.47
H010,2025-09-10 13:00,2.17
H010,2025-09-10 14:00,1.45
H010,2025-09-10 15:00,1.28
H010,2025-09-10 16:00,1.62
H010,2025-09-10 17:00,2.27
H010,2025-09-10 18:00,1.8
H010,2025-09-10 19:00,1.33
H010,2025-09-10 20:00,1.95
H010,2025-09-10 21:00,0.73
H010,2025-09-10 22:00,1.29
H010,2025-09-10 23:00,2.18
