household_id,timestamp,consumption_kwh
H005,2025-09-10 01:00,1.44
H005,2025-09-10 02:00,2.39
H005,2025-09-10 03:00,2.29
H005,2025-09-10 04:00,0.91
H005,2025-09-10 05:00,2.02
H005,2025-09-10 06:00,2.48
H005,2025-09-10 07:00,2.05
H005,2025-09-10 08:00,1.49
H005,2025-09-10 09:00,1.66
H005,2025-09-10 10:00,1.35
H005,2025-09-10 11:00,0.52
H005,2025-09-10 12:00,1.46
H005,2025-09-10 13:00,1.86
H005,2025-09-10 14:00,0.98
H005,2025-09-10 15:00,1.21
H005,2025-09-10 16:00,2.34
H005,2025-09-10 17:00,2.45
H005,2025-09-10 18:00,0.5
H005,2025-09-10 19:00,1.47
H005,2025-09-10 20:00,2.11
H005,2025-09-10 21:00,1.71
H005,2025-09-10 22:00,0.63
H005,2025-09-10 23:00,0.91
H006,2025-09-10 00:00,0.86
H006,2025-09-10 01:00,0.58
H006,2025-09-10 02:00,1.18
H006,2025-09-10 03:00,1.28
H006,2025-09-10 04:00,0.97
H006,2025-09-10 05:00,
H006,2025-09-10 06:00,1.54
H006,2025-09-10 07:00,2.14
H006,2025-09-10 08:00,2.47
H006,2025-09-10 09:00,0.84
H006,2025-09-10 10:00,2.15
H006,2025-09-10 11:00,0.75
H006,2025-09-10 12:00,0.84
H006,2025-09-10 13:00,1.59
H006,2025-09-10 14:00,1.84
H006,2025-09-10 15:00,0.97
H006,2025-09-10 16:00,2.0
H006,2025-09-10 17:00,1.0
H006,2025-09-10 18:00,1.62
H006,2025-09-10 19:00,0.88
H006,2025-09-10 20:00,1.24
H006,2025-09-10 21:00,2.33
H006,2025-09-10 22:00,1.24
H006,2025-09-10 23:00,1.95
H007,2025-09-10 00:00,1.68
H007,2025-09-10 01:00,0.99
H007,2025-09-10 02:00,1.26
H007,2025-09-10 03:00,2.1
H007,2025-09-10 04:00,2.13
H007,2025-09-10 05:00,1.5
H007,2025-09-10 06:00,1.72
H007,2025-09-10 07:00,1.64
H007,2025-09-10 08:00,0.62
H007,2025-09-10 09:00,0.6
H007,2025-09-10 10:00,1.63
H007,2025-09-10 11:00,0.99
H007,2025-09-10 12:00,1.92
H007,2025-09-10 13:00,1.12
H007,2025-09-10 14:00,1.79
H007,2025-09-10 15:00,1.13
H007,2025-09-10 16:00,1.84
H007,2025-09-10 17:00,2.16
H007,2025-09-10 18:00,1.4
H007,2025-09-10 19:00,1.41
H007,2025-09-10 20:00,0.57
H007,2025-09-10 21:00,1.53
H007,2025-09-10 22:00,2.04
H007,2025-09-10 23:00,1.06
H008,2025-09-10 00:00,2.49
H008,2025-09-10 01:00,1.2
H008,2025-09-10 02:00,1.79
H008,2025-09-10 03:00,2.27
H008,2025-09-10 04:00,0.82
H008,2025-09-10 05:00,0.53
H008,2025-09-10 06:00,1.95
H008,2025-09-10 07:00,1.04
H008,2025-09-10 08:00,2.18
H008,2025-09-10 09:00,0.77
H008,2025-09-10 10:00,1.37
H008,2025-09-10 11:00,1.99
H008,2025-09-10 12:00,0.72
H008,2025-09-10 13:00,2.22
H008,2025-09-10 14:00,0.8
H008,2025-09-10 15:00,2.09
H008,2025-09-10 16:00,0.85
H008,2025-09-10 17:00,1.3
H008,2025-09-10 18:00,1.26
H008,2025-09-10 19:00,1.86
H008,2025-09-10 20:00,0.77
H008,2025-09-10 21:00,1.36
H008,2025-09-10 22:00,2.46
H008,2025-09-10 23:00,2.42
H009,2025-09-10 00:00,1.41
H009,2025-09-10 01:00,0.76
H009,2025-09-10 02:00,0.58
H009,2025-09-10 03:00,1.65
H009,2025-09-10 04:00,1.42
H009,2025-09-10 05:00,2.19
H009,2025-09-10 06:00,1.54
H009,2025-09-10 07:00,1.28
H009,2025-09-10 08:00,1.49
H009,2025-09-10 09:00,1.47
H009,2025-09-10 10:00,1.57
H009,2025-09-10 11:00,0.54
H009,2025-09-10 12:00,2.15
H009,2025-09-10 13:00,1.61
H009,2025-09-10 14:00,0.65
H009,2025-09-10 15:00,2.19
H009,2025-09-10 16:00,0.61
H009,2025-09-10 17:00,1.02
H009,2025-09-10 18:00,2.08
H009,2025-09-10 19:00,
H009,2025-09-10 20:00,
H009,2025-09-10 21:00,1.13
H009,2025-09-10 22:00,1.08
H009,2025-09-10 23:00,1.83
H010,2025-09-10 00:00,1.3
H010,2025-09-10 01:00,1.74
H010,2025-09-10 02:00,0.75
H010,2025-09-10 03:00,1.35
H010,2025-09-10 04:00,2.02
H010,2025-09-10 05:00,0.52
H010,2025-09-10 06:00,2.2
H010,2025-09-10 07:00,0.99
H010,2025-09-10 08:00,0.65
H010,2025-09-10 09:00,2.2
H010,2025-09-10 10:00,1.56
H010,2025-09-10 11:00,1.03
H010,2025-09-10 12:00,0.83
H010,2025-09-10 13:00,0.9
H010,2025-09-10 14:00,2.29
H010,2025-09-10 15:00,1.09
H010,2025-09-10 16:00,1.2
H010,2025-09-10 17:00,1.46
H010,2025-09-10 18:00,0.5
H010,2025-09-10 19:00,1.39
H010,2025-09-10 20:00,1.76
H010,2025-09-10 21:00,1.35
H010,2025-09-10 22:00,2.42
H010,2025-09-10 23:00,1.88
